alarmId,timestamp,status,alarmName,alarmType,attackerIP,victimIP,attackerPort,victimPort,risk,stats
421D8A7B7E1F11EABCCE44A82A5B39A8,2020-04-14 07:11:30,open,SAQQARA-CA: SQL Worm,Worm,192.168.0.140,172.101.33.37,6881,18667,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""172.101.33.37"":{""count"":1,""rep"":0,""country"":""US"",""uuid"":""NULL""}},""port"":{""18667"":1},""rep"":0,""country"":{""US"":1}}}"
421D8A7B7E1F11EABCCE44A82A5B39A8,2020-04-14 07:11:30,open,SAQQARA-CA: FTP Server attack,FTP,192.168.0.140,172.101.33.37,6881,18667,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""172.101.33.37"":{""count"":1,""rep"":0,""country"":""US"",""uuid"":""NULL""}},""port"":{""18667"":1},""rep"":0,""country"":{""US"":1}}}"
421D8A7B7E1F11EABCCE44A82A5B39A8,2020-04-14 07:11:30,open,SAQQARA-CA: Suspicious DNS queries,DNS_Activity,192.168.0.140,172.101.33.37,6881,18667,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""172.101.33.37"":{""count"":1,""rep"":0,""country"":""US"",""uuid"":""NULL""}},""port"":{""18667"":1},""rep"":0,""country"":{""US"":1}}}"
421D8A7B7E1F11EABCCE44A82A5B39A8,2020-04-14 07:11:30,open,SAQQARA-CA: Suspicious network traffic,Network_Activity,192.168.0.140,172.101.33.37,6881,18667,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""172.101.33.37"":{""count"":1,""rep"":0,""country"":""US"",""uuid"":""NULL""}},""port"":{""18667"":1},""rep"":0,""country"":{""US"":1}}}"
421D8A7B7E1F11EABCCE44A82A5B39A8,2020-04-14 07:11:30,open,SAQQARA-CA: Brute force attack,Bruteforce,192.168.0.140,172.101.33.37,6881,18667,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""172.101.33.37"":{""count"":1,""rep"":0,""country"":""US"",""uuid"":""NULL""}},""port"":{""18667"":1},""rep"":0,""country"":{""US"":1}}}"
421D8A7B7E1F11EABCCE44A82A5B39A8,2020-04-14 07:11:30,open,SAQQARA-CA: SQL attack,SQL_Injection,192.168.0.140,172.101.33.37,6881,18667,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""172.101.33.37"":{""count"":1,""rep"":0,""country"":""US"",""uuid"":""NULL""}},""port"":{""18667"":1},""rep"":0,""country"":{""US"":1}}}"
421D8A7B7E1F11EABCCE44A82A5B39A8,2020-04-14 07:11:30,open,SAQQARA-CA: Authentication overflow attack,Buffer_Overflow,192.168.0.140,172.101.33.37,6881,18667,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""172.101.33.37"":{""count"":1,""rep"":0,""country"":""US"",""uuid"":""NULL""}},""port"":{""18667"":1},""rep"":0,""country"":{""US"":1}}}"
421D8A7B7E1F11EABCCE44A82A5B39A8,2020-04-14 07:11:30,open,SAQQARA-CA: Buffer overflow attack,Buffer_Overflow,192.168.0.140,172.101.33.37,6881,18667,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""172.101.33.37"":{""count"":1,""rep"":0,""country"":""US"",""uuid"":""NULL""}},""port"":{""18667"":1},""rep"":0,""country"":{""US"":1}}}"
421D8A7B7E1F11EABCCE44A82A5B39A8,2020-04-14 07:11:30,open,SAQQARA-CA: Multiple errors generated by the web server,Web_Error,192.168.0.140,172.101.33.37,6881,18667,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""172.101.33.37"":{""count"":1,""rep"":0,""country"":""US"",""uuid"":""NULL""}},""port"":{""18667"":1},""rep"":0,""country"":{""US"":1}}}"
421D8A7B7E1F11EABCCE44A82A5B39A8,2020-04-14 07:11:30,open,SAQQARA-CA: Multiple web server errors generated,Web_Error,192.168.0.140,172.101.33.37,6881,18667,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""172.101.33.37"":{""count"":1,""rep"":0,""country"":""US"",""uuid"":""NULL""}},""port"":{""18667"":1},""rep"":0,""country"":{""US"":1}}}"
421D8A7B7E1F11EABCCE44A82A5B39A8,2020-04-14 07:11:30,open,SAQQARA-CA: Network scan,Scanner,192.168.0.140,172.101.33.37,6881,18667,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""172.101.33.37"":{""count"":1,""rep"":0,""country"":""US"",""uuid"":""NULL""}},""port"":{""18667"":1},""rep"":0,""country"":{""US"":1}}}"
421D8A7B7E1F11EABCCE44A82A5B39A8,2020-04-14 07:11:30,open,SAQQARA-CA: Possible malware/trojan/bot,Trojan,192.168.0.140,172.101.33.37,6881,18667,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""172.101.33.37"":{""count"":1,""rep"":0,""country"":""US"",""uuid"":""NULL""}},""port"":{""18667"":1},""rep"":0,""country"":{""US"":1}}}"
421D8A7B7E1F11EABCCE44A82A5B39A8,2020-04-14 07:11:30,open,SAQQARA-CA: WEB application scanning,Scanner,192.168.0.140,172.101.33.37,6881,18667,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""172.101.33.37"":{""count"":1,""rep"":0,""country"":""US"",""uuid"":""NULL""}},""port"":{""18667"":1},""rep"":0,""country"":{""US"":1}}}"
421D8A7B7E1F11EABCCE44A82A5B39A8,2020-04-14 07:11:30,open,SAQQARA-CA: Periodic suspicious DNS queries,DNS_Activity,192.168.0.140,172.101.33.37,6881,18667,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""172.101.33.37"":{""count"":1,""rep"":0,""country"":""US"",""uuid"":""NULL""}},""port"":{""18667"":1},""rep"":0,""country"":{""US"":1}}}"
421D8A7B7E1F11EABCCE44A82A5B39A8,2020-04-14 07:11:30,open,SAQQARA-CA: Periodic RBN activity,Blacklist_Address,192.168.0.140,172.101.33.37,6881,18667,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""172.101.33.37"":{""count"":1,""rep"":0,""country"":""US"",""uuid"":""NULL""}},""port"":{""18667"":1},""rep"":0,""country"":{""US"":1}}}"
421D8A7B7E1F11EABCCE44A82A5B39A8,2020-04-14 07:11:30,open,SAQQARA-CA: TELNET server attack,Telnet_Protocol_Anomaly,192.168.0.140,172.101.33.37,6881,18667,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""172.101.33.37"":{""count"":1,""rep"":0,""country"":""US"",""uuid"":""NULL""}},""port"":{""18667"":1},""rep"":0,""country"":{""US"":1}}}"
421D8A7B7E1F11EABCCE44A82A5B39A8,2020-04-14 07:11:30,open,SAQQARA-CA: SSH servers network scan,Scanner,192.168.0.140,172.101.33.37,6881,18667,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""172.101.33.37"":{""count"":1,""rep"":0,""country"":""US"",""uuid"":""NULL""}},""port"":{""18667"":1},""rep"":0,""country"":{""US"":1}}}"
421D8A7B7E1F11EABCCE44A82A5B39A8,2020-04-14 07:11:30,open,SAQQARA-CA: Host scan denied by FW,Firewall_Deny,192.168.0.140,172.101.33.37,6881,18667,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""172.101.33.37"":{""count"":1,""rep"":0,""country"":""US"",""uuid"":""NULL""}},""port"":{""18667"":1},""rep"":0,""country"":{""US"":1}}}"
421D8A7B7E1F11EABCCE44A82A5B39A8,2020-04-14 07:11:30,open,SAQQARA-CA: Network scan denied by FW,Firewall_Deny,192.168.0.140,172.101.33.37,6881,18667,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""172.101.33.37"":{""count"":1,""rep"":0,""country"":""US"",""uuid"":""NULL""}},""port"":{""18667"":1},""rep"":0,""country"":{""US"":1}}}"
421D8A7B7E1F11EABCCE44A82A5B39A8,2020-04-14 07:11:30,open,SAQQARA-CA: WEB injection attack,Attacks,192.168.0.140,172.101.33.37,6881,18667,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""172.101.33.37"":{""count"":1,""rep"":0,""country"":""US"",""uuid"":""NULL""}},""port"":{""18667"":1},""rep"":0,""country"":{""US"":1}}}"
421D8A7B7E1F11EABCCE44A82A5B39A8,2020-04-14 07:11:30,open,directive_alert: Generic event,,192.168.0.140,172.101.33.37,6881,18667,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""172.101.33.37"":{""count"":1,""rep"":0,""country"":""US"",""uuid"":""NULL""}},""port"":{""18667"":1},""rep"":0,""country"":{""US"":1}}}"
421D8A7B7E1F11EABCCE44A82A5B39A8,2020-04-14 07:11:30,open,directive_alert: Generic event,,192.168.0.140,172.101.33.37,6881,18667,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""172.101.33.37"":{""count"":1,""rep"":0,""country"":""US"",""uuid"":""NULL""}},""port"":{""18667"":1},""rep"":0,""country"":{""US"":1}}}"
421D8A7B7E0611EABCCE44A85956501C,2020-04-14 04:13:52,open,"directive_event: Misc, suspicious executable download from a bad IP reputation site on non-common port on DST_IP",Misc,192.168.0.140,42.32.70.210,6881,10270,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""42.32.70.210"":{""count"":1,""rep"":0,""country"":""KR"",""uuid"":""NULL""}},""port"":{""10270"":1},""rep"":0,""country"":{""KR"":1}}}"
421D8A7B7E0611EABCCE44A85956501C,2020-04-14 04:13:52,open,OTX Pulse: PULSE,Misc,192.168.0.140,42.32.70.210,6881,10270,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""42.32.70.210"":{""count"":1,""rep"":0,""country"":""KR"",""uuid"":""NULL""}},""port"":{""10270"":1},""rep"":0,""country"":{""KR"":1}}}"
421D8A7B7E0611EABCCE44A85956501C,2020-04-14 04:13:52,open,OTX Pulse: PULSE,Misc,192.168.0.140,42.32.70.210,6881,10270,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""42.32.70.210"":{""count"":1,""rep"":0,""country"":""KR"",""uuid"":""NULL""}},""port"":{""10270"":1},""rep"":0,""country"":{""KR"":1}}}"
421D8A7B7E0611EABCCE44A85956501C,2020-04-14 04:13:52,open,"directive_event: Network scan, SIP service discovery activity from SRC_IP",Scan,192.168.0.140,42.32.70.210,6881,10270,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""42.32.70.210"":{""count"":1,""rep"":0,""country"":""KR"",""uuid"":""NULL""}},""port"":{""10270"":1},""rep"":0,""country"":{""KR"":1}}}"
421D8A7B7E0611EABCCE44A85956501C,2020-04-14 04:13:52,open,"directive_event: Network scan, SSH service discovery activity from SRC_IP",Scan,192.168.0.140,42.32.70.210,6881,10270,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""42.32.70.210"":{""count"":1,""rep"":0,""country"":""KR"",""uuid"":""NULL""}},""port"":{""10270"":1},""rep"":0,""country"":{""KR"":1}}}"
421D8A7B7E0611EABCCE44A85956501C,2020-04-14 04:13:52,open,"directive_event: Network scan, Nikto web vulnerability assessment tool usage against DST_IP",Scan,192.168.0.140,42.32.70.210,6881,10270,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""42.32.70.210"":{""count"":1,""rep"":0,""country"":""KR"",""uuid"":""NULL""}},""port"":{""10270"":1},""rep"":0,""country"":{""KR"":1}}}"
421D8A7B7E0611EABCCE44A85956501C,2020-04-14 04:13:52,open,"directive_event: Network scan, DirBuster web scanner usage against DST_IP",Scan,192.168.0.140,42.32.70.210,6881,10270,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""42.32.70.210"":{""count"":1,""rep"":0,""country"":""KR"",""uuid"":""NULL""}},""port"":{""10270"":1},""rep"":0,""country"":{""KR"":1}}}"
421D8A7B7E0611EABCCE44A85956501C,2020-04-14 04:13:52,open,"directive_event: Network scan, VNC service discovery from SRC_IP",Scan,192.168.0.140,42.32.70.210,6881,10270,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""42.32.70.210"":{""count"":1,""rep"":0,""country"":""KR"",""uuid"":""NULL""}},""port"":{""10270"":1},""rep"":0,""country"":{""KR"":1}}}"
421D8A7B7E0611EABCCE44A85956501C,2020-04-14 04:13:52,open,"directive_event: Network scan, Microsoft Remote Desktop service discovery from SRC_IP",Scan,192.168.0.140,42.32.70.210,6881,10270,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""42.32.70.210"":{""count"":1,""rep"":0,""country"":""KR"",""uuid"":""NULL""}},""port"":{""10270"":1},""rep"":0,""country"":{""KR"":1}}}"
421D8A7B7E0611EABCCE44A85956501C,2020-04-14 04:13:52,open,"directive_event: Network scan, SSH outbound scanning behaviour detected from SRC_IP",Scan,192.168.0.140,42.32.70.210,6881,10270,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""42.32.70.210"":{""count"":1,""rep"":0,""country"":""KR"",""uuid"":""NULL""}},""port"":{""10270"":1},""rep"":0,""country"":{""KR"":1}}}"
421D8A7B7E0611EABCCE44A85956501C,2020-04-14 04:13:52,open,"directive_event: Network scan, SkipFish web vulnerability assessment tool usage against DST_IP",Scan,192.168.0.140,42.32.70.210,6881,10270,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""42.32.70.210"":{""count"":1,""rep"":0,""country"":""KR"",""uuid"":""NULL""}},""port"":{""10270"":1},""rep"":0,""country"":{""KR"":1}}}"
421D8A7B7E0611EABCCE44A85956501C,2020-04-14 04:13:52,open,"directive_event: Network scan, local host scanning port 445/TCP on SRC_IP",Scan,192.168.0.140,42.32.70.210,6881,10270,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""42.32.70.210"":{""count"":1,""rep"":0,""country"":""KR"",""uuid"":""NULL""}},""port"":{""10270"":1},""rep"":0,""country"":{""KR"":1}}}"
421D8A7B7E0611EABCCE44A85956501C,2020-04-14 04:13:52,open,"directive_event: Network scan, local host scanning port 139/TCP on SRC_IP",Scan,192.168.0.140,42.32.70.210,6881,10270,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""42.32.70.210"":{""count"":1,""rep"":0,""country"":""KR"",""uuid"":""NULL""}},""port"":{""10270"":1},""rep"":0,""country"":{""KR"":1}}}"
421D8A7B7E0611EABCCE44A85956501C,2020-04-14 04:13:52,open,"directive_event: Network scan, SNMP default community string discovery detected from SRC_IP",Scan,192.168.0.140,42.32.70.210,6881,10270,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""42.32.70.210"":{""count"":1,""rep"":0,""country"":""KR"",""uuid"":""NULL""}},""port"":{""10270"":1},""rep"":0,""country"":{""KR"":1}}}"
421D8A7B7E0611EABCCE44A85956501C,2020-04-14 04:13:52,open,"directive_event: Network scan, web vulnerability assessment tool usage against DST_IP",Scan,192.168.0.140,42.32.70.210,6881,10270,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""42.32.70.210"":{""count"":1,""rep"":0,""country"":""KR"",""uuid"":""NULL""}},""port"":{""10270"":1},""rep"":0,""country"":{""KR"":1}}}"
421D8A7B7E0611EABCCE44A85956501C,2020-04-14 04:13:52,open,"directive_event: Network scan, web vulnerability assessment tool usage against DST_IP",Scan,192.168.0.140,42.32.70.210,6881,10270,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""42.32.70.210"":{""count"":1,""rep"":0,""country"":""KR"",""uuid"":""NULL""}},""port"":{""10270"":1},""rep"":0,""country"":{""KR"":1}}}"
421D8A7B7E0611EABCCE44A85956501C,2020-04-14 04:13:52,open,"directive_event: Policy violation, eDonkey P2P usage on SRC_IP",Policy,192.168.0.140,42.32.70.210,6881,10270,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""42.32.70.210"":{""count"":1,""rep"":0,""country"":""KR"",""uuid"":""NULL""}},""port"":{""10270"":1},""rep"":0,""country"":{""KR"":1}}}"
421D8A7B7E0611EABCCE44A85956501C,2020-04-14 04:13:52,open,"directive_event: Policy violation, BitTorrent P2P usage on SRC_IP",Policy,192.168.0.140,42.32.70.210,6881,10270,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""42.32.70.210"":{""count"":1,""rep"":0,""country"":""KR"",""uuid"":""NULL""}},""port"":{""10270"":1},""rep"":0,""country"":{""KR"":1}}}"
421D8A7B7E0611EABCCE44A85956501C,2020-04-14 04:13:52,open,"directive_event: Policy violation, Google Talk IM usage on SRC_IP",Policy,192.168.0.140,42.32.70.210,6881,10270,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""42.32.70.210"":{""count"":1,""rep"":0,""country"":""KR"",""uuid"":""NULL""}},""port"":{""10270"":1},""rep"":0,""country"":{""KR"":1}}}"
421D8A7B7E0611EABCCE44A85956501C,2020-04-14 04:13:52,open,"directive_event: Policy violation, Skype IM usage on SRC_IP",Policy,192.168.0.140,42.32.70.210,6881,10270,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""42.32.70.210"":{""count"":1,""rep"":0,""country"":""KR"",""uuid"":""NULL""}},""port"":{""10270"":1},""rep"":0,""country"":{""KR"":1}}}"
421D8A7B7E0611EABCCE44A85956501C,2020-04-14 04:13:52,open,"directive_event: Policy violation, MSN Messenger IM usage on SRC_IP",Policy,192.168.0.140,42.32.70.210,6881,10270,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""42.32.70.210"":{""count"":1,""rep"":0,""country"":""KR"",""uuid"":""NULL""}},""port"":{""10270"":1},""rep"":0,""country"":{""KR"":1}}}"
421D8A7B7E0611EABCCE44A85956501C,2020-04-14 04:13:52,open,"directive_event: Policy violation, IRC chat usage on SRC_IP",Policy,192.168.0.140,42.32.70.210,6881,10270,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""42.32.70.210"":{""count"":1,""rep"":0,""country"":""KR"",""uuid"":""NULL""}},""port"":{""10270"":1},""rep"":0,""country"":{""KR"":1}}}"
421D8A7B7E0611EABCCE44A85956501C,2020-04-14 04:13:52,open,"directive_event: Policy violation, TeamViewer remote desktop usage on DST_IP",Policy,192.168.0.140,42.32.70.210,6881,10270,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""42.32.70.210"":{""count"":1,""rep"":0,""country"":""KR"",""uuid"":""NULL""}},""port"":{""10270"":1},""rep"":0,""country"":{""KR"":1}}}"
421D8A7B7E0611EABCCE44A85956501C,2020-04-14 04:13:52,open,"directive_event: Policy violation, vulnerable Java version detected on SRC_IP",Policy,192.168.0.140,42.32.70.210,6881,10270,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""42.32.70.210"":{""count"":1,""rep"":0,""country"":""KR"",""uuid"":""NULL""}},""port"":{""10270"":1},""rep"":0,""country"":{""KR"":1}}}"
421D8A7B7E0611EABCCE44A85956501C,2020-04-14 04:13:52,open,"directive_event: Policy violation, Linux package manager update detected on SRC_IP",Policy,192.168.0.140,42.32.70.210,6881,10270,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""42.32.70.210"":{""count"":1,""rep"":0,""country"":""KR"",""uuid"":""NULL""}},""port"":{""10270"":1},""rep"":0,""country"":{""KR"":1}}}"
421D8A7B7E0611EABCCE44A85956501C,2020-04-14 04:13:52,open,"directive_event: Policy violation, vulnerable Adobe Flash detected on SRC_IP",Policy,192.168.0.140,42.32.70.210,6881,10270,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""42.32.70.210"":{""count"":1,""rep"":0,""country"":""KR"",""uuid"":""NULL""}},""port"":{""10270"":1},""rep"":0,""country"":{""KR"":1}}}"
421D8A7B7E0611EABCCE44A85956501C,2020-04-14 04:13:52,open,"directive_event: Malware, trojan Sality detected on SRC_IP",Malware,192.168.0.140,42.32.70.210,6881,10270,1,"{""events"":1,""src"":{""ip"":{""192.168.0.140"":{""count"":1,""rep"":0,""country"":""--"",""uuid"":""NULL""}},""port"":{""6881"":1},""rep"":0,""country"":{""--"":1}},""dst"":{""ip"":{""42.32.70.210"":{""count"":1,""rep"":0,""country"":""KR"",""uuid"":""NULL""}},""port"":{""10270"":1},""rep"":0,""country"":{""KR"":1}}}"
